,actual,actual_1,forecast,forecast_1,rolling_std,rolling_std_1,z-score,z-score_1,1,1_1,7_1,year_even,difference
36,-0.7460595446584939,-0.7530647985989493,-0.7876588021778584,-0.5989110707803993,53.6238300712953,43.2214172499111,0.31480165099882573,-1.959525081161114,4.028067003964922,4.121336440015368,1.0109427426023654,0,0.04159925751936455
37,-0.7670753064798599,-0.7390542907180385,-0.8892921960072595,-0.7803992740471869,60.40745488812294,53.6238300712953,0.9629276250926493,0.31480165099882573,3.5910830385692822,4.028067003964922,-1.5914345726732824,0,0.12221688952739962
38,-1.1663747810858143,-0.7600700525394045,-1.0998185117967332,-0.8820326678765881,73.5594482323136,60.40745488812294,-0.6533719629414856,0.9629276250926493,3.4978139317680292,3.5910830385692822,-0.935697399302643,0,-0.0665562692890811
39,-1.3274956217162872,-1.159369527145359,-1.295825771324864,-1.0925589836660616,82.25178454359553,73.5594482323136,-0.40461730713714705,-0.6533719629414856,3.5099043399530294,3.4978139317680292,0.11483228728731264,0,-0.03166985039142323
40,-1.299474605954466,-1.320490367775832,-1.382940108892922,-1.2885662431941924,84.756156476129,82.25178454359553,0.3191305111934548,-0.40461730713714705,3.559993554002484,3.5099043399530294,0.6488750679991571,0,0.08346550293845612
41,-0.626970227670753,-1.2924693520140105,-0.852994555353902,-1.3756805807622505,77.9385927665123,84.756156476129,1.4647382320858673,0.3191305111934548,3.7050791269134526,3.559993554002484,-0.4661324442670352,1,0.22602432768314895
42,-0.9562171628721541,-0.6199649737302977,-1.0490018148820326,-0.8457350272232305,71.45161533046914,77.9385927665123,0.5440594614970164,1.4647382320858673,2.991741675941137,3.7050791269134526,0.09723135976910245,1,0.09278465200987851
43,-1.5306479859894921,-0.9492119089316988,-1.5499092558983667,-1.0417422867513613,72.68841765099896,71.45161533046914,-0.141223122837032,0.5440594614970164,2.7482052508431862,2.991741675941137,-1.7371192721586854,1,0.019261269908874556
44,-1.6007005253940456,-1.5236427320490369,-1.5934664246823957,-1.5426497277676952,74.86391694672446,72.68841765099896,-0.33997720014034843,-0.141223122837032,2.6652993055642007,2.7482052508431862,-1.1204902965119263,1,-0.007234100711649871
45,-1.6637478108581436,-1.5936952714535901,-1.6660617059891107,-1.5862068965517242,64.6334067857116,74.86391694672446,-0.3294560161072027,-0.33997720014034843,2.7672046564741772,2.6652993055642007,0.39428897794683326,1,0.0023138951309671363
46,-1.4115586690017514,-1.6567425569176883,-1.4918330308529946,-1.6588021778584392,52.83995274468556,64.6334067857116,0.462962193628989,-0.3294560161072027,2.7240244344731868,2.7672046564741772,0.3458041589783744,1,0.08027436185124315
47,-0.4658493870402802,-1.404553415061296,-0.6424682395644283,-1.484573502722323,58.04517571893828,52.83995274468556,1.5891701818317359,0.462962193628989,2.4493981955592457,2.7240244344731868,-0.37204174210638874,1,0.1766188525241481
48,-1.0052539404553416,-0.45884413309982486,-0.9981851179673321,-0.6352087114337568,55.807230442810614,58.04517571893828,-0.24032227850834306,1.5891701818317359,2.347492844649267,2.4493981955592457,-1.2354227740175603,1,-0.007068822488009441
49,-1.0122591943957968,-0.9982486865148862,-0.9764065335753176,-0.9909255898366606,53.54494006029518,55.807230442810614,-0.5310091989072552,-0.24032227850834306,2.5461218010834936,2.347492844649267,0.1434632015614388,1,-0.03585266082047922
50,-1.0823117338003503,-1.0052539404553416,-1.0417422867513613,-0.969147005444646,53.67381845815318,53.54494006029518,-0.6001818978756199,-0.5310091989072552,2.1557725510143118,2.5461218010834936,-0.026468476652577618,1,-0.040569447048989016
51,-0.5078809106830122,-1.075306479859895,-0.47549909255898365,-1.0344827586206897,59.40379285921568,53.67381845815318,-0.29160297165629817,-0.6001818978756199,2.1195011591359516,2.1557725510143118,-0.027714389642348944,1,-0.03238181812402857
52,-0.276707530647986,-0.500875656742557,-0.35934664246823955,-0.46823956442831216,67.36124908868507,59.40379285921568,0.6914857745115146,-0.29160297165629817,2.5133047352072397,2.1195011591359516,0.6663765946732066,1,0.08263911182025357
53,-0.29772329246935203,-0.26970227670753066,-0.294010889292196,-0.35208711433756806,72.0479638220893,67.36124908868507,0.015098024132266262,0.6914857745115146,2.1022291674910543,2.5133047352072397,-0.7340209013043143,1,-0.003712403177156043
54,-0.15761821366024517,-0.29071803852889666,-0.1996370235934664,-0.2867513611615245,79.72965685250489,72.0479638220893,0.3416024857488653,0.015098024132266262,2.0383224605196997,2.1022291674910543,-0.779977495349878,1,0.04201880993322124
55,-0.15061295971978983,-0.15061295971978983,-0.1560798548094374,-0.19237749546279492,80.35428181534948,79.72965685250489,0.10367330672831329,0.3416024857488653,1.9865061617333428,2.0383224605196997,-0.537899273587545,1,0.0054668950896475665
56,0.024518388791593695,-0.1436077057793345,0.003629764065335753,-0.14882032667876588,78.33857171395081,80.35428181534948,0.2519190893742338,0.10367330672831329,1.8794192327609962,1.9865061617333428,0.037310741394499906,1,0.020888624726257944
57,0.276707530647986,0.03152364273204904,0.308529945553539,0.010889292196007259,73.25836388282144,78.33857171395081,-0.03731690833490905,0.2519190893742338,1.68079010900341,1.8794192327609962,-0.7122791519630415,1,-0.03182241490555304
58,0.36777583187390545,0.28371278458844135,0.3956442831215971,0.3157894736842105,69.06716099039198,73.25836388282144,0.01736014953138487,-0.03731690833490905,2.1385005647669426,1.68079010900341,-0.37538785522511986,1,-0.02786845124769166
59,0.36777583187390545,0.37478108581436076,0.43920145190562615,0.4029038112522686,74.93325312731605,69.06716099039198,-0.28930044038015407,0.01736014953138487,2.273222808832285,2.1385005647669426,2.978475244607924,1,-0.0714256200317207
60,0.4238178633975482,0.37478108581436076,0.4029038112522686,0.44646098003629764,72.69295118176967,74.93325312731605,0.37828202902994107,-0.28930044038015407,2.074593852398059,2.273222808832285,0.48357634725729925,1,0.020914052145279582
61,0.4448336252189142,0.4308231173380035,0.5408348457350273,0.4101633393829401,65.84572188767535,72.69295118176967,-0.49613355426058997,0.37828202902994107,1.8379660900993788,2.074593852398059,-2.1637498645789104,1,-0.0960012205161131
62,0.5709281961471103,0.45183887915936954,0.5553539019963702,0.5480943738656987,51.35342483636549,65.84572188767535,0.5509810165128347,-0.49613355426058997,1.9467802711319873,1.8379660900993788,0.8437639444539795,1,0.015574294150740076
63,0.4448336252189142,0.5779334500875657,0.5117967332123412,0.5626134301270418,45.4575226297734,51.35342483636549,-0.369617389281829,0.5509810165128347,1.8828735641606316,1.9467802711319873,-0.2107309278077964,1,-0.06696310799342703
64,0.500875656742557,0.45183887915936954,0.46823956442831216,0.5190562613430127,42.503475793697774,45.4575226297734,0.8511725828450679,-0.369617389281829,2.2144976799232983,1.8828735641606316,0.31619552231253767,1,0.0326360923142448
65,0.3607705779334501,0.5078809106830122,0.44646098003629764,0.47549909255898365,35.269954592679795,42.503475793697774,-0.7868138785525166,0.8511725828450679,1.948507517794721,2.2144976799232983,0.5462470106981236,1,-0.08569040210284756
66,0.19264448336252188,0.36777583187390545,0.25045372050816694,0.4537205081669691,29.52964612046676,35.269954592679795,-0.5488556030725904,-0.7868138785525166,1.7792411285137533,1.948507517794721,-0.5624689784282352,1,-0.057809237145645065
67,0.2276707530647986,0.19964973730297722,0.33030852994555354,0.2577132486388385,21.38181045145185,29.52964612046676,-1.803485945660688,-0.5488556030725904,1.6134290706324192,1.7792411285137533,-1.3241067655122427,1,-0.10263777688075496
68,0.3327495621716287,0.23467600700525393,0.38838475499092556,0.33756805807622503,15.700800983234869,21.38181045145185,-0.7588831192877167,-1.803485945660688,1.6099745719094236,1.6134290706324192,-0.5560204095758859,1,-0.05563519281929685
69,0.1646234676007005,0.3397548161120841,0.1705989110707804,0.3956442831215971,17.580119625890028,15.700800983234869,0.6071137164551849,-0.7588831192877167,1.8414205888223742,1.6099745719094236,0.7933276880447174,1,-0.005975443470079889
70,0.19964973730297722,0.17162872154115585,0.22867513611615245,0.17785843920145192,18.876793513023625,17.580119625890028,-0.03731690833490905,0.6071137164551849,1.6307010568797882,1.8414205888223742,-0.16879719286611383,1,-0.02902539881317523
71,0.1646234676007005,0.20665499124343256,0.14882032667876588,0.23593466424682397,20.37136284695802,18.876793513023625,1.0749471615271269,-0.03731690833490905,1.8915096409459962,1.6307010568797882,0.29192173847239167,1,0.015803140921934633
72,0.1436077057793345,0.17162872154115585,0.22867513611615245,0.1560798548094374,21.37312812998143,20.37136284695802,-1.4508261092964367,1.0749471615271269,1.6289739775404146,1.8915096409459962,0.24817099781054403,1,-0.08506743033681796
73,0.06654991243432574,0.15061295971978983,0.12704174228675136,0.23593466424682397,22.67340586090521,21.37312812998143,-0.8700963287050456,-1.4508261092964367,1.5547039417234325,1.6289739775404146,-0.670902665316379,1,-0.06049182985242561
74,0.08056042031523643,0.07355516637478109,0.09800362976406533,0.13430127041742287,19.882038490694363,22.67340586090521,0.15262282847325634,-0.8700963287050456,1.4493440920904592,1.5547039417234325,-0.9867924040914525,1,-0.017443209448828906
75,0.15761821366024517,0.08756567425569177,0.1996370235934664,0.10526315789473684,17.813852287849787,19.882038490694363,-0.46130034516940494,0.15262282847325634,1.0762670009895354,1.4493440920904592,0.10310460892319365,1,-0.04201880993322124
76,0.18563922942206654,0.1646234676007005,0.27223230490018147,0.20689655172413793,12.38370140975865,17.813852287849787,-2.4769036090648964,-0.46130034516940494,1.2317159027461304,1.0762670009895354,-3.2285239050520986,1,-0.08659307547811493
77,0.1646234676007005,0.19264448336252188,0.25045372050816694,0.279491833030853,9.715264465590296,12.38370140975865,-3.146971140812129,-2.4769036090648964,1.5063421362625444,1.2317159027461304,3.038964689577687,1,-0.08583025290746643
78,0.17162872154115585,0.17162872154115585,0.24319419237749546,0.2577132486388385,9.67658842962547,9.715264465590296,-2.378879238238692,-3.146971140812129,1.4856154893663474,1.5063421362625444,0.22425414512931824,1,-0.0715654708363396
79,0.15061295971978983,0.1786339754816112,0.16333938294010888,0.25045372050816694,9.365879401833812,9.67658842962547,0.7690973099376205,-2.378879238238692,1.4217087769974637,1.4856154893663474,0.9108700250939996,1,-0.012726423220319055
80,0.18563922942206654,0.15761821366024517,0.12704174228675136,0.1705989110707804,5.757735244999818,9.365879401833812,7.833255108143602,0.7690973099376205,1.5426135335384326,1.4217087769974637,-1.02192285695011,1,0.05859748713531518
81,0.1085814360770578,0.19264448336252188,0.11252268602540835,0.13430127041742287,6.005048381204271,5.757735244999818,1.8492902853485018,7.833255108143602,1.3888918838420992,1.5426135335384326,1.2735201478310285,1,-0.003941249948350559
82,-0.17162872154115585,0.11558669001751314,-0.12704174228675136,0.11978221415607986,14.123642332177305,6.005048381204271,-1.1068396473889024,1.8492902853485018,1.4873427360290812,1.3888918838420992,-0.8226088190346394,1,-0.044586979254404496
83,-0.12259194395796848,-0.1646234676007005,-0.09074410163339383,-0.11978221415607986,17.007128630148667,14.123642332177305,-0.4814117629405086,-1.1068396473889024,1.2472608042565982,1.4873427360290812,0.43845781927633504,1,-0.031847842324574646
84,-0.09457092819614711,-0.11558669001751314,-0.06896551724137931,-0.08348457350272233,18.473568341625977,17.007128630148667,-0.24173811642512233,-0.4814117629405086,1.1539915355295132,1.2472608042565982,-1.1995151600195526,1,-0.0256054109547678
85,-0.12259194395796848,-0.08756567425569177,-0.16333938294010888,-0.06170598911070781,20.172551107428546,18.473568341625977,1.4603178283015077,-0.24173811642512233,1.03654127771154,1.1539915355295132,-0.6875660845618149,1,0.04074743898214041
86,-0.15761821366024517,-0.11558669001751314,-0.13430127041742287,-0.1560798548094374,21.98122477079567,20.172551107428546,-0.20911757902135888,1.4603178283015077,1.010633047355446,1.03654127771154,-1.0481163445790962,1,-0.023316943242822297
87,-0.28371278458844135,-0.15061295971978983,-0.16333938294010888,-0.12704174228675136,24.864481177825184,21.98122477079567,-2.3154998700812737,-0.20911757902135888,1.0641765928045355,1.010633047355446,-0.07830042440289613,1,-0.12037340164833246
88,-0.28371278458844135,-0.276707530647986,-0.279491833030853,-0.1560798548094374,25.914047904329372,24.864481177825184,0.1084105817150492,-2.3154998700812737,0.9553624117719269,1.0641765928045355,1.015355761140803,1,-0.004220951557588337
89,-0.7460595446584939,-0.276707530647986,-0.6134301270417423,-0.27223230490018147,37.36825341966578,25.914047904329372,-1.9574332487671633,0.1084105817150492,1.04863168589654,0.9553624117719269,-1.4797897688983557,1,-0.13262941761675162
90,-1.7478108581436078,-0.7390542907180385,-1.557168784029038,-0.6061705989110708,74.98419025287124,37.36825341966578,-1.6489160021266345,-1.9574332487671633,1.228261404023135,1.04863168589654,1.9537404439119472,1,-0.1906420741145698
91,-1.4605954465849387,-1.7408056042031523,-1.528130671506352,-1.5499092558983667,86.58797418075605,74.98419025287124,0.180749699289432,-1.6489160021266345,1.3301667549331133,1.228261404023135,1.0594219582502395,1,0.0675352249214134
92,-1.1663747810858143,-1.4535901926444834,-1.32486388384755,-1.5208711433756805,87.33616696767761,86.58797418075605,0.7842372827377114,0.180749699289432,1.2887137795948556,1.3301667549331133,-0.08022024731296137,1,0.15848910276173567
93,-1.3695271453590192,-1.159369527145359,-1.353901996370236,-1.3176043557168784,88.8333049064711,87.33616696767761,-0.2923826741830875,0.7842372827377114,1.3198034260874862,1.2887137795948556,-0.21702945294261516,0,-0.01562514898878331
94,-2.1611208406304727,-1.362521891418564,-2.1379310344827585,-1.3466424682395643,105.50610351438385,88.8333049064711,-0.43104086700420097,-0.2923826741830875,1.266260042564229,1.3198034260874862,0.8002789497196924,0,-0.023189806147714265
95,-2.0140105078809105,-2.1541155866900175,-1.840290381125227,-2.130671506352087,111.31728472608322,105.50610351438385,-1.0889780604207595,-0.43104086700420097,1.216170995838135,1.266260042564229,-0.5805790204422699,0,-0.1737201267556836
96,-0.9001751313485113,-2.0070052539404553,-1.0272232304900182,-1.8330308529945554,104.34891935088244,111.31728472608322,0.541723362575245,-1.0889780604207595,1.0883575764978957,1.216170995838135,0.08961389749215849,0,0.12704809914150683
97,-1.1033274956217163,-0.8931698774080561,-1.1796733212341197,-1.0199637023593466,95.9619558455171,104.34891935088244,0.2775069507545545,0.541723362575245,1.1626274449915175,1.0883575764978957,-0.8616036758466084,0,0.07634582561240344
98,-1.6357267950963224,-1.096322241681261,-1.5644283121597096,-1.1724137931034482,87.5748597521347,95.9619558455171,-0.6841445199612436,0.2775069507545545,1.1453554587441483,1.1626274449915175,0.7261303475524132,0,-0.07129848293661278
99,-1.6287215411558669,-1.6287215411558669,-1.6297640653357532,-1.557168784029038,77.32512038415616,87.5748597521347,-0.28150593380108074,-0.6841445199612436,1.1332648832357881,1.1453554587441483,0.14456210128225971,0,0.0010425241798863727
100,-1.5026269702276707,-1.6217162872154116,-1.484573502722323,-1.6225045372050817,60.665188959692145,77.32512038415616,-0.4730647327501624,-0.28150593380108074,0.9760889021398196,1.1332648832357881,-0.5179815965168924,0,-0.018053467505347642
101,-1.1103327495621715,-1.4956217162872154,-1.2304900181488203,-1.4773139745916515,54.32750015164764,60.665188959692145,0.9358448986003357,-0.4730647327501624,0.9622712418945579,0.9760889021398196,-0.9786640550270332,0,0.12015726858664877
102,-1.075306479859895,-1.1033274956217163,-1.0635208711433757,-1.2232304900181488,55.32240216962911,54.32750015164764,-0.3103628362071779,0.9358448986003357,0.8810923813524728,0.9622712418945579,-0.4881662853251609,0,-0.011785608716519347
103,-0.37478108581436076,-1.0683012259194395,-0.5553539019963702,-1.0562613430127041,70.20532656991121,55.32240216962911,1.3612396244612888,-0.3103628362071779,0.8050952607985892,0.8810923813524728,-0.34518074984512825,0,0.1805728161820095
104,-0.22066549912434325,-0.36777583187390545,-0.21415607985480944,-0.5480943738656987,83.93337003874328,70.20532656991121,0.00767579428610017,1.3612396244612888,0.7273708935819718,0.8050952607985892,-1.0776246832372327,0,-0.0065094192695338005
105,-0.2136602451838879,-0.2136602451838879,-0.14156079854809436,-0.20689655172413793,94.00032237211002,83.93337003874328,-0.35871062808689647,0.00767579428610017,0.6600096878876204,0.7273708935819718,-0.3270576509053684,0,-0.07209944663579354
106,-0.08056042031523643,-0.20665499124343256,-0.07622504537205081,-0.13430127041742287,92.10217481721378,94.00032237211002,0.044687434464312184,-0.35871062808689647,0.6910995017036115,0.6600096878876204,0.3479088081177128,0,-0.004335374943185616
107,0.3117338003502627,-0.07355516637478109,0.30127041742286753,-0.06896551724137931,93.96755565167969,92.10217481721378,0.2038124345713175,0.044687434464312184,0.7550062086749671,0.6910995017036115,-0.4491719008214672,0,0.010463382927395182
108,0.2136602451838879,0.318739054290718,0.27223230490018147,0.308529945553539,102.47246488987206,93.96755565167969,-0.18472779231006528,0.2038124345713175,0.682463424918247,0.7550062086749671,0.391562599470239,0,-0.05857205971629356
109,0.28371278458844135,0.22066549912434325,0.22141560798548093,0.279491833030853,108.18320600077473,102.47246488987206,0.4164786563423694,-0.18472779231006528,0.7636422854603319,0.682463424918247,0.4413696792621223,0,0.062297176602960413
110,0.28371278458844135,0.29071803852889666,0.2867513611615245,0.22867513611615245,102.4476215024788,108.18320600077473,0.11012972254820728,0.4164786563423694,0.6582825221878028,0.7636422854603319,-0.5430686077263676,0,-0.0030385765730831515
111,0.3607705779334501,0.29071803852889666,0.4537205081669691,0.294010889292196,91.39259302922785,102.4476215024788,-0.3678810412006515,0.11012972254820728,0.7480973785523365,0.6582825221878028,-0.2518304497132802,0,-0.09294993023351905
112,0.23467600700525393,0.36777583187390545,0.2867513611615245,0.46098003629764067,74.03930160271761,91.39259302922785,-0.19033249909760014,-0.3678810412006515,0.6962810797659806,0.7480973785523365,1.4342720479423268,0,-0.05207535415627057
113,0.4308231173380035,0.24168126094570927,0.44646098003629764,0.294010889292196,61.92860013880111,74.03930160271761,0.14562227403001987,-0.19033249909760014,0.7170075701338731,0.6962810797659806,-0.5652196251488331,0,-0.015637862698294147
114,0.318739054290718,0.43782837127845886,0.3666061705989111,0.4537205081669691,38.92290359470149,61.92860013880111,-0.23136148411760446,0.14562227403001987,0.7653694511601496,0.7170075701338731,0.4413696792621223,0,-0.04786711630819307
115,0.3957968476357268,0.3257443082311734,0.3738656987295826,0.3738656987295826,32.93922318820566,38.92290359470149,0.8798605579471706,-0.23136148411760446,0.86036589098458,0.7653694511601496,1.3100834428818735,0,0.021931148906144227
116,0.3117338003502627,0.4028021015761821,0.33756805807622503,0.3811252268602541,27.38432973712369,32.93922318820566,0.10058638140721017,0.8798605579471706,0.9674528253544549,0.86036589098458,0.06909113764045155,0,-0.025834257725962317
117,0.26970227670753066,0.318739054290718,0.294010889292196,0.3448275862068966,18.39878125080989,27.38432973712369,0.16793522802418095,0.10058638140721017,0.8845468746779406,0.9674528253544549,1.308169244856326,0,-0.024308612584665323
118,0.12259194395796848,0.276707530647986,0.1851179673321234,0.30127041742286753,11.781791292524586,18.39878125080989,-1.6399548537755047,0.16793522802418095,0.8102769252214022,0.8845468746779406,-0.9664165066766752,0,-0.06252602337415493
119,0.2486865148861646,0.1295971978984238,0.22867513611615245,0.19237749546279492,11.899834478095176,11.781791292524586,2.1841193776559824,-1.6399548537755047,0.7999135963757759,0.8102769252214022,0.18713906511149594,0,0.02001137877001216
120,0.2486865148861646,0.25569176882662,0.25045372050816694,0.23593466424682397,11.568963181327494,11.899834478095176,1.2683797557282832,2.1841193776559824,0.7239164812194201,0.7999135963757759,-1.1050853504336788,0,-0.0017672056220023324
121,0.0595446584938704,0.25569176882662,0.09800362976406533,0.2577132486388385,15.048155026346974,11.568963181327494,-0.5392241722513734,1.2683797557282832,0.8068225074613229,0.7239164812194201,0.6767902552441202,0,-0.03845897127019493
122,-0.10157618213660245,0.06654991243432574,-0.06170598911070781,0.10526315789473684,21.54909827263402,15.048155026346974,-0.5630543350737448,-0.5392241722513734,0.8655476363703097,0.8068225074613229,0.1206486232624196,0,-0.039870193025894646
